22.5,2016-04-14T01:07:20.900Z
22.4,2016-04-14T01:09:25.163Z
22.4,2016-04-14T01:11:29.150Z
22.3,2016-04-14T01:13:35.726Z
22.2,2016-04-14T01:15:42.475Z
22.3,2016-04-14T01:17:50.517Z
22.3,2016-04-14T01:19:55.052Z
22.2,2016-04-14T01:21:58.844Z
22.2,2016-04-14T01:24:03.352Z
22.1,2016-04-14T01:26:07.937Z
22.1,2016-04-14T01:28:12.965Z
22.1,2016-04-14T01:30:19.760Z
22.1,2016-04-14T01:32:23.451Z
22.0,2016-04-14T01:34:30.497Z
21.9,2016-04-14T01:36:36.699Z
22.0,2016-04-14T01:38:41.442Z
21.9,2016-04-14T01:40:46.171Z
21.9,2016-04-14T01:42:52.881Z
21.9,2016-04-14T01:44:58.996Z
21.9,2016-04-14T01:47:03.987Z
21.8,2016-04-14T01:49:07.934Z
21.8,2016-04-14T01:51:12.671Z
21.8,2016-04-14T01:53:16.586Z
21.8,2016-04-14T01:55:20.309Z
21.7,2016-04-14T01:57:27.150Z
21.7,2016-04-14T01:59:34.435Z
21.7,2016-04-14T02:01:39.189Z
21.7,2016-04-14T02:03:45.562Z
21.6,2016-04-14T02:05:50.555Z
21.6,2016-04-14T02:07:57.593Z
21.5,2016-04-14T02:10:01.207Z
21.5,2016-04-14T02:12:05.459Z
21.5,2016-04-14T02:14:11.077Z
21.5,2016-04-14T02:16:14.759Z
21.5,2016-04-14T02:18:19.340Z
21.4,2016-04-14T02:20:23.860Z
21.3,2016-04-14T02:22:30.504Z
21.3,2016-04-14T02:24:34.135Z
21.2,2016-04-14T02:26:37.867Z
21.2,2016-04-14T02:28:43.088Z
21.2,2016-04-14T02:30:49.444Z
21.2,2016-04-14T02:32:55.479Z
21.2,2016-04-14T02:35:01.166Z
21.1,2016-04-14T02:37:04.390Z
21.1,2016-04-14T02:39:07.888Z
21.1,2016-04-14T02:41:12.383Z
21.1,2016-04-14T02:43:19.531Z
21.0,2016-04-14T02:45:27.392Z
